,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,label,sums,counts
20,1708,0,0,0,10,14,0,0,2,11,2,2,2,0,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,10,0,0,0,0,0,0,0,34,3,0,10,7,7,0,0,0,0,0,1,4,1,1,4,2,1,6,2,0,1,1,2,0,0,2,1,1,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,6,5,6,35,9,2,1,6,3,2,24,3,0,2,3,0,2,1,4,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,447,131
21,1249,0,0,0,11,0,1,0,1,11,0,0,0,0,0,0,0,2,1,0,1,0,6,7,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,33,0,0,4,5,7,0,0,0,0,0,4,5,0,1,1,3,1,4,0,0,0,1,0,0,0,1,1,3,1,2,1,0,0,1,5,0,7,8,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,5,0,1,0,0,0,0,1,0,0,0,0,0,3,0,6,0,0,2,0,1,0,1,0,0,1,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,9,8,4,32,5,2,8,4,0,2,32,2,1,2,4,0,1,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,446,171
22,7337,0,0,0,9,10,1,0,1,10,0,0,4,0,0,0,0,0,3,0,0,0,11,2,8,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,32,2,0,11,7,12,0,0,0,0,0,3,2,0,2,10,2,2,10,1,0,1,0,0,1,0,0,1,2,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,4,5,2,36,4,2,0,3,1,1,26,1,0,1,1,1,0,0,6,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,446,162
23,1758,0,0,0,11,1,7,0,2,8,0,3,4,0,1,0,0,3,1,0,0,0,0,2,3,1,0,3,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,2,0,0,0,0,0,0,25,3,0,12,7,3,0,0,0,0,0,3,3,0,2,6,1,3,7,0,0,1,1,1,1,0,0,2,4,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,9,8,2,30,4,4,2,7,3,3,25,0,0,2,0,0,1,2,12,4,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,445,131
24,7386,0,0,0,8,0,1,0,2,10,0,0,1,0,0,0,0,0,2,0,0,0,5,0,3,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,8,6,4,0,0,0,0,0,0,5,0,0,5,2,0,12,1,0,2,0,2,0,2,0,1,2,0,2,1,11,1,1,3,0,4,4,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,5,1,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,5,0,7,0,1,0,0,0,0,0,0,0,0,0,0,12,6,8,3,4,19,25,4,0,6,9,5,1,35,0,1,0,0,0,1,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,443,162
25,25,0,0,0,10,0,8,0,2,10,1,0,2,1,1,0,0,0,1,0,0,0,10,0,5,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,15,0,0,0,0,0,0,0,27,0,0,10,7,4,0,0,0,0,0,3,2,0,0,6,3,4,3,3,0,0,0,0,3,0,0,1,3,1,2,0,3,3,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,8,0,0,1,0,0,0,1,0,0,0,0,0,15,2,9,8,8,7,34,1,1,3,3,2,1,32,1,0,4,0,0,1,0,8,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,443,251
26,1243,0,0,0,10,12,0,0,2,12,1,0,2,2,0,0,0,0,2,0,0,0,0,0,3,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,29,3,0,6,5,5,0,0,0,0,0,2,3,0,3,5,5,2,7,0,0,1,0,3,1,1,2,0,2,1,4,0,0,2,2,0,0,0,1,0,1,0,0,0,4,1,0,2,1,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,10,9,7,6,5,36,10,9,5,2,3,3,20,2,1,0,1,0,0,0,6,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,443,171
27,752,0,0,0,9,0,0,0,1,10,8,0,4,0,0,0,2,0,1,0,0,0,8,4,3,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,5,0,0,1,8,0,0,0,0,0,0,0,27,4,0,5,6,5,0,0,0,0,0,0,7,0,1,4,0,1,5,1,0,2,0,3,3,1,1,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,11,9,7,35,2,5,3,1,1,1,30,1,3,1,2,0,1,1,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,442,184
28,7526,0,0,0,8,5,8,0,2,13,0,0,4,0,1,0,0,0,3,0,0,0,9,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,18,0,0,10,5,4,0,0,0,0,0,1,2,0,5,4,0,5,6,3,0,2,0,0,3,0,0,0,3,1,4,0,3,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,6,9,4,4,4,32,1,2,2,7,6,2,27,3,0,1,0,1,0,2,5,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,442,128
29,7478,0,0,0,10,7,1,0,1,11,0,2,2,0,0,0,1,2,0,0,0,0,2,10,7,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,3,0,1,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,26,4,0,8,7,7,0,0,0,0,0,0,7,0,3,7,3,4,4,1,0,0,0,2,1,2,0,1,1,2,2,0,0,1,0,0,0,1,0,0,1,0,2,0,1,1,0,1,1,1,1,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,9,0,0,0,0,0,1,0,0,0,0,0,0,8,6,7,9,6,4,30,1,1,3,2,2,3,22,1,1,2,2,2,1,1,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,440,128
30,7283,0,0,0,10,1,12,0,2,9,4,0,1,0,0,0,1,3,1,0,1,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,32,2,0,7,6,7,0,0,0,0,0,0,9,0,0,2,1,0,6,0,0,5,1,1,2,1,0,0,1,2,2,0,1,1,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,5,2,1,0,0,0,1,0,0,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,2,9,10,8,3,31,8,1,2,3,2,2,32,1,1,2,2,0,1,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,440,184
31,7437,0,0,0,8,0,9,0,2,11,0,0,0,1,1,0,0,2,1,0,1,0,5,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,28,0,0,6,6,5,0,0,0,0,0,0,4,0,2,0,7,0,4,0,0,3,0,0,0,0,1,0,5,0,3,0,0,0,1,6,0,3,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,11,5,5,10,31,9,1,5,9,5,1,29,2,0,0,3,0,3,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,440,162
32,1714,0,0,0,10,0,2,0,1,11,2,0,1,0,0,0,0,3,1,0,1,0,0,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,28,0,0,12,9,6,0,0,0,0,0,1,4,0,0,2,1,0,6,1,0,4,0,1,1,1,3,0,5,1,9,0,0,1,2,0,0,1,0,0,2,3,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,2,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,3,0,8,0,0,0,0,0,0,1,0,0,0,0,0,9,10,9,7,6,4,28,10,3,8,5,2,5,30,2,0,1,2,0,3,0,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,438,131
33,809,0,0,0,9,1,3,0,2,8,0,3,2,0,0,0,0,3,0,0,0,0,1,7,6,0,0,5,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,2,1,1,1,0,0,1,1,0,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,1,0,0,0,0,0,0,29,3,0,8,8,5,0,0,0,0,0,2,6,0,3,7,0,3,7,2,0,1,0,1,1,0,0,0,2,0,5,0,0,1,0,0,0,1,1,0,0,1,0,0,3,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,6,0,0,0,0,0,0,1,0,0,0,0,0,12,8,6,5,4,6,30,5,2,4,6,3,3,23,2,0,0,3,0,0,1,3,0,0,0,2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,438,166
34,3268,0,0,0,11,0,0,0,1,10,4,0,0,0,2,0,0,0,1,0,0,0,15,0,4,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,29,2,0,7,3,6,0,0,0,0,0,2,4,0,0,4,0,0,11,1,0,2,0,0,1,1,1,1,2,1,3,0,0,0,2,0,0,2,1,0,1,0,0,0,1,5,0,2,1,0,1,0,1,1,1,2,2,0,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,9,0,0,1,0,0,0,0,0,0,0,0,0,13,4,9,13,8,2,38,6,2,4,5,1,1,40,3,0,1,1,0,2,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,437,102
35,1603,0,0,0,10,3,0,0,1,12,1,5,3,1,0,0,0,0,0,0,0,0,7,0,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0,0,0,0,0,0,32,2,0,12,4,7,0,0,0,0,0,5,3,0,1,2,1,1,2,1,0,3,1,1,1,2,0,1,0,0,1,0,0,0,3,4,0,0,2,0,2,0,1,0,1,2,0,2,1,1,3,0,0,0,0,0,1,0,4,1,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,15,2,8,11,11,3,29,2,2,5,2,1,4,43,2,0,0,1,0,0,0,2,1,0,0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,437,112
36,1157,0,0,0,9,2,5,0,2,11,2,0,2,0,1,0,1,3,6,0,0,0,5,0,2,0,0,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,23,2,0,12,6,4,0,0,0,0,0,2,3,0,1,2,0,1,8,6,0,1,0,1,0,0,1,2,2,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,7,0,0,0,0,0,1,0,0,0,0,0,0,10,8,8,9,12,8,31,0,5,2,2,2,0,31,3,0,5,1,0,0,2,2,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,436,171
37,1662,0,0,0,11,1,7,0,2,11,0,0,2,2,1,0,0,1,1,0,0,0,5,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,26,3,0,12,10,5,0,0,0,0,0,5,1,0,2,0,4,2,5,0,0,1,1,0,2,0,3,2,2,2,1,0,0,0,1,2,0,1,3,0,0,0,2,0,0,0,1,0,2,0,0,0,0,2,0,3,2,1,2,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,1,0,0,0,0,0,0,0,12,4,10,5,7,2,29,7,3,6,3,4,3,24,6,0,2,3,1,0,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,435,112
38,2551,0,0,0,8,14,0,0,1,12,0,0,4,1,0,0,0,1,1,0,0,1,0,6,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,8,0,0,0,0,0,0,0,30,2,0,6,6,7,0,0,0,0,0,1,10,0,0,3,2,0,3,0,0,0,0,1,2,0,0,0,1,5,5,1,0,0,0,1,0,2,0,0,2,0,0,0,2,2,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,11,6,7,7,5,3,42,9,3,4,4,1,8,26,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,435,107
39,680,0,0,0,9,1,8,0,1,14,1,0,0,0,0,0,0,1,5,0,0,0,6,2,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,23,5,0,7,4,6,0,0,0,0,0,3,14,0,3,3,0,3,4,1,0,2,0,0,0,0,1,3,1,0,0,0,3,1,1,2,0,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,2,0,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,8,7,9,12,7,26,2,3,3,3,1,1,22,1,0,3,2,0,0,4,4,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,435,184
40,7330,0,0,0,9,1,1,0,1,13,2,0,1,0,0,0,0,1,1,0,0,0,1,14,1,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,27,1,0,4,5,7,0,0,0,0,0,3,5,0,3,1,1,3,7,2,0,2,0,1,1,0,1,1,5,2,3,0,0,1,0,0,0,0,2,0,0,2,0,2,3,0,0,3,0,0,4,1,2,0,1,0,2,1,1,1,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,7,11,5,27,6,2,2,5,0,3,20,2,1,1,0,0,2,1,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,434,162
41,906,0,0,0,9,0,0,0,1,10,1,11,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,2,6,0,0,1,0,0,0,0,30,2,0,10,8,8,0,0,0,0,0,2,7,0,2,4,2,1,9,2,0,2,1,1,0,1,0,0,3,0,2,1,0,1,1,1,0,0,0,0,2,0,1,0,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,10,4,10,9,5,7,29,5,2,6,1,1,3,33,4,0,2,7,0,0,1,5,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,434,166
42,7438,0,0,0,8,12,0,0,1,9,0,4,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,3,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,24,0,0,8,8,5,0,0,0,0,0,0,5,0,0,2,2,0,3,0,0,4,1,2,0,2,2,0,5,0,5,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,2,2,0,0,1,0,0,0,3,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,3,0,5,0,1,0,0,0,0,1,0,0,0,0,0,8,3,10,10,5,4,34,5,4,8,1,6,2,37,3,0,1,0,0,3,0,2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,434,162
43,1065,0,0,0,7,2,5,0,2,13,1,0,4,0,0,0,1,3,0,0,0,0,3,3,5,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,0,0,2,0,1,0,0,2,3,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,25,3,0,13,5,3,0,0,0,0,0,1,8,0,1,6,1,1,8,1,0,3,1,0,1,0,1,0,2,0,6,0,2,1,1,1,0,1,0,0,1,2,0,3,0,2,2,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,5,0,6,0,0,0,0,0,1,0,0,0,0,0,0,9,5,5,11,7,1,40,6,9,9,6,5,3,32,6,1,0,0,0,0,0,7,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,433,196
44,425,0,0,0,9,11,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,1,5,0,0,0,0,0,0,0,33,3,0,8,4,8,0,0,0,0,0,1,3,2,2,2,1,1,4,0,0,3,1,1,1,1,2,0,2,2,4,1,0,0,0,0,0,1,0,0,1,0,5,0,2,0,0,0,0,0,0,1,0,1,6,1,0,0,4,0,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,9,7,4,28,11,0,5,4,2,2,30,4,1,2,9,0,2,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,433,194
